Column1,ID,mean_score,min_eval,count,response,Column2
2652,GCA_002208745.1_56,0,10,1,0,
2653,GCA_002208745.1_59,0,10,1,0,
2654,GCA_002208745.1_86,0,10,1,0,
2655,GCA_002208745.1_87,0,10,1,0,
2656,GCA_002220715.1_1,0,10,1,0,
2658,GCA_002220715.1_103,0,10,1,0,
2659,GCA_002220715.1_105,0,10,1,0,
2660,GCA_002220715.1_106,0,10,1,0,
2661,GCA_002220715.1_11,0,10,1,0,
2662,GCA_002220715.1_112,0,10,1,0,
2663,GCA_002220715.1_114,0,10,1,0,
2664,GCA_002220715.1_118,0,10,1,0,
2665,GCA_002220715.1_119,0,10,1,0,
2666,GCA_002220715.1_121,0,10,1,0,
2667,GCA_002220715.1_125,0,10,1,0,
2668,GCA_002220715.1_126,0,10,1,0,
2669,GCA_002220715.1_13,0,10,1,0,
2670,GCA_002220715.1_131,0,10,1,0,
2671,GCA_002220715.1_132,0,10,1,0,
2672,GCA_002220715.1_135,0,10,1,0,
2673,GCA_002220715.1_143,0,10,1,0,
2674,GCA_002220715.1_145,0,10,1,0,
2675,GCA_002220715.1_147,0,10,1,0,
2679,GCA_002220715.1_166,0,10,1,0,
2680,GCA_002220715.1_170,0,10,1,0,
2681,GCA_002220715.1_172,0,10,1,0,
2682,GCA_002220715.1_179,0,10,1,0,
2683,GCA_002220715.1_181,0,10,1,0,
2684,GCA_002220715.1_190,0,10,1,0,
2685,GCA_002220715.1_191,0,10,1,0,
2686,GCA_002220715.1_193,0,10,1,0,
2687,GCA_002220715.1_194,0,10,1,0,
2688,GCA_002220715.1_199,0,10,1,0,
2689,GCA_002220715.1_20,0,10,1,0,
2690,GCA_002220715.1_201,0,10,1,0,
2691,GCA_002220715.1_202,0,10,1,0,
2692,GCA_002220715.1_206,0,10,1,0,
2693,GCA_002220715.1_207,0,10,1,0,
2694,GCA_002220715.1_209,0,10,1,0,
2695,GCA_002220715.1_212,0,10,1,0,
2696,GCA_002220715.1_214,0,10,1,0,
2698,GCA_002220715.1_218,0,10,1,0,
2699,GCA_002220715.1_222,0,10,1,0,
2700,GCA_002220715.1_225,0,10,1,0,
2701,GCA_002220715.1_229,0,10,1,0,
2702,GCA_002220715.1_233,0,10,1,0,
2704,GCA_002220715.1_246,0,10,1,0,
2705,GCA_002220715.1_251,0,10,1,0,
2706,GCA_002220715.1_258,0,10,1,0,
2707,GCA_002220715.1_259,0,10,1,0,
2708,GCA_002220715.1_26,0,10,1,0,
2709,GCA_002220715.1_260,0,10,1,0,
2710,GCA_002220715.1_264,0,10,1,0,
2711,GCA_002220715.1_271,0,10,1,0,
2712,GCA_002220715.1_275,0,10,1,0,
2714,GCA_002220715.1_295,0,10,1,0,
2716,GCA_002220715.1_309,0,10,1,0,
2717,GCA_002220715.1_312,0,10,1,0,
2718,GCA_002220715.1_319,0,10,1,0,
2719,GCA_002220715.1_320,0,10,1,0,
2720,GCA_002220715.1_324,0,10,1,0,
2721,GCA_002220715.1_335,0,10,1,0,
2722,GCA_002220715.1_339,0,10,1,0,
2723,GCA_002220715.1_341,0,10,1,0,
2724,GCA_002220715.1_343,0,10,1,0,
2725,GCA_002220715.1_344,0,10,1,0,
2726,GCA_002220715.1_346,0,10,1,0,
2727,GCA_002220715.1_348,0,10,1,0,
2728,GCA_002220715.1_352,0,10,1,0,
2731,GCA_002220715.1_364,0,10,1,0,
2732,GCA_002220715.1_366,0,10,1,0,
2733,GCA_002220715.1_374,0,10,1,0,
2734,GCA_002220715.1_38,0,10,1,0,
2735,GCA_002220715.1_380,0,10,1,0,
2736,GCA_002220715.1_385,0,10,1,0,
2737,GCA_002220715.1_389,0,10,1,0,
2738,GCA_002220715.1_390,0,10,1,0,
2739,GCA_002220715.1_393,0,10,1,0,
2740,GCA_002220715.1_394,0,10,1,0,
2741,GCA_002220715.1_397,0,10,1,0,
2742,GCA_002220715.1_402,0,10,1,0,
2743,GCA_002220715.1_408,0,10,1,0,
2744,GCA_002220715.1_409,0,10,1,0,
2745,GCA_002220715.1_411,0,10,1,0,
2746,GCA_002220715.1_412,0,10,1,0,
2747,GCA_002220715.1_42,0,10,1,0,
2748,GCA_002220715.1_44,0,10,1,0,
2749,GCA_002220715.1_52,0,10,1,0,
2750,GCA_002220715.1_58,0,10,1,0,
2751,GCA_002220715.1_61,0,10,1,0,
2752,GCA_002220715.1_64,0,10,1,0,
2753,GCA_002220715.1_68,0,10,1,0,
2754,GCA_002220715.1_69,0,10,1,0,
2755,GCA_002220715.1_7,0,10,1,0,
2756,GCA_002220715.1_71,0,10,1,0,
2757,GCA_002220715.1_72,0,10,1,0,
2758,GCA_002220715.1_76,0,10,1,0,
2759,GCA_002220715.1_77,0,10,1,0,
2760,GCA_002220715.1_78,0,10,1,0,
2761,GCA_002220715.1_8,0,10,1,0,
2762,GCA_002220715.1_80,0,10,1,0,
2763,GCA_002220715.1_87,0,10,1,0,
2764,GCA_002220715.1_88,0,10,1,0,
2767,GCA_002303275.1_1,0,10,1,0,
2768,GCA_002303275.1_103,0,10,1,0,
2769,GCA_002303275.1_112,0,10,1,0,
2770,GCA_002303275.1_116,0,10,1,0,
2771,GCA_002303275.1_120,0,10,1,0,
2773,GCA_002303275.1_13,0,10,1,0,
2774,GCA_002303275.1_16,0,10,1,0,
2775,GCA_002303275.1_20,0,10,1,0,
2776,GCA_002303275.1_21,0,10,1,0,
2777,GCA_002303275.1_23,0,10,1,0,
2778,GCA_002303275.1_27,0,10,1,0,
2779,GCA_002303275.1_3,0,10,1,0,
2780,GCA_002303275.1_35,0,10,1,0,
2781,GCA_002303275.1_38,0,10,1,0,
2783,GCA_002303275.1_44,0,10,1,0,
2784,GCA_002303275.1_46,0,10,1,0,
2785,GCA_002303275.1_58,0,10,1,0,
2786,GCA_002303275.1_59,0,10,1,0,
2789,GCA_002303275.1_79,0,10,1,0,
2790,GCA_002303275.1_81,0,10,1,0,
2791,GCA_002303275.1_85,0,10,1,0,
2792,GCA_002303275.1_86,0,10,1,0,
2793,GCA_002303275.1_96,0,10,1,0,
2794,GCA_002303275.1_97,0,10,1,0,
2796,GCA_002355295.1_126,0,10,1,0,
2797,GCA_002355295.1_127,0,10,1,0,
2798,GCA_002355295.1_143,0,10,1,0,
2801,GCA_002355295.1_18,0,10,1,0,
2803,GCA_002355295.1_24,0,10,1,0,
2804,GCA_002355295.1_258,0,10,1,0,
2805,GCA_002355295.1_306,0,10,1,0,
2806,GCA_002355295.1_373,0,10,1,0,
2807,GCA_002355295.1_385,0,10,1,0,
2808,GCA_002355295.1_420,0,10,1,0,
2811,GCA_002355295.1_446,0,10,1,0,
2812,GCA_002355295.1_455,0,10,1,0,
2813,GCA_002355295.1_503,0,10,1,0,
2814,GCA_002355295.1_519,0,10,1,0,
2815,GCA_002355295.1_540,0,10,1,0,
2818,GCA_002355295.1_57,0,10,1,0,
2819,GCA_002355295.1_576,0,10,1,0,
2820,GCA_002504125.1_102,0,10,1,0,
2821,GCA_002504125.1_106,0,10,1,0,
2822,GCA_002504125.1_125,0,10,1,0,
2823,GCA_002504125.1_127,0,10,1,0,
2824,GCA_002504125.1_134,0,10,1,0,
2825,GCA_002504125.1_137,0,10,1,0,
2826,GCA_002504125.1_139,0,10,1,0,
2827,GCA_002504125.1_148,0,10,1,0,
2828,GCA_002504125.1_153,0,10,1,0,
2829,GCA_002504125.1_178,0,10,1,0,
2830,GCA_002504125.1_18,0,10,1,0,
2831,GCA_002504125.1_184,0,10,1,0,
2832,GCA_002504125.1_191,0,10,1,0,
2833,GCA_002504125.1_199,0,10,1,0,
2834,GCA_002504125.1_20,0,10,1,0,
2836,GCA_002504125.1_203,0,10,1,0,
2837,GCA_002504125.1_214,0,10,1,0,
2838,GCA_002504125.1_217,0,10,1,0,
2839,GCA_002504125.1_236,0,10,1,0,
2840,GCA_002504125.1_246,0,10,1,0,
2841,GCA_002504125.1_247,0,10,1,0,
2842,GCA_002504125.1_251,0,10,1,0,
2843,GCA_002504125.1_263,0,10,1,0,
2844,GCA_002504125.1_266,0,10,1,0,
2845,GCA_002504125.1_271,0,10,1,0,
2846,GCA_002504125.1_280,0,10,1,0,
2847,GCA_002504125.1_283,0,10,1,0,
2848,GCA_002504125.1_285,0,10,1,0,
2849,GCA_002504125.1_291,0,10,1,0,
2850,GCA_002504125.1_301,0,10,1,0,
2851,GCA_002504125.1_303,0,10,1,0,
2852,GCA_002504125.1_308,0,10,1,0,
2854,GCA_002504125.1_318,0,10,1,0,
2855,GCA_002504125.1_319,0,10,1,0,
2856,GCA_002504125.1_327,0,10,1,0,
2857,GCA_002504125.1_330,0,10,1,0,
2858,GCA_002504125.1_340,0,10,1,0,
2859,GCA_002504125.1_344,0,10,1,0,
2860,GCA_002504125.1_354,0,10,1,0,
2861,GCA_002504125.1_355,0,10,1,0,
2863,GCA_002504125.1_365,0,10,1,0,
2864,GCA_002504125.1_367,0,10,1,0,
2865,GCA_002504125.1_379,0,10,1,0,
2866,GCA_002504125.1_381,0,10,1,0,
2867,GCA_002504125.1_383,0,10,1,0,
2868,GCA_002504125.1_4,0,10,1,0,
2869,GCA_002504125.1_417,0,10,1,0,
2870,GCA_002504125.1_43,0,10,1,0,
2871,GCA_002504125.1_48,0,10,1,0,
2872,GCA_002504125.1_53,0,10,1,0,
2873,GCA_002504125.1_54,0,10,1,0,
2874,GCA_002504125.1_60,0,10,1,0,
2875,GCA_002504125.1_67,0,10,1,0,
2876,GCA_002504125.1_69,0,10,1,0,
2877,GCA_002504125.1_83,0,10,1,0,
2878,GCA_002504125.1_84,0,10,1,0,
2880,GCA_002504125.1_9,0,10,1,0,
2881,GCA_002504125.1_91,0,10,1,0,
2882,GCA_002504125.1_92,0,10,1,0,
2883,GCA_002813995.1_1,0,10,1,0,
2884,GCA_002813995.1_109,0,10,1,0,
2885,GCA_002813995.1_114,0,10,1,0,
2886,GCA_002813995.1_118,0,10,1,0,
2888,GCA_002813995.1_125,0,10,1,0,
2889,GCA_002813995.1_137,0,10,1,0,
2890,GCA_002813995.1_141,0,10,1,0,
2891,GCA_002813995.1_144,0,10,1,0,
2892,GCA_002813995.1_15,0,10,1,0,
2893,GCA_002813995.1_16,0,10,1,0,
2894,GCA_002813995.1_160,0,10,1,0,
2895,GCA_002813995.1_165,0,10,1,0,
2896,GCA_002813995.1_178,0,10,1,0,
2897,GCA_002813995.1_183,0,10,1,0,
2898,GCA_002813995.1_193,0,10,1,0,
2899,GCA_002813995.1_200,0,10,1,0,
2900,GCA_002813995.1_201,0,10,1,0,
2901,GCA_002813995.1_212,0,10,1,0,
2902,GCA_002813995.1_220,0,10,1,0,
2903,GCA_002813995.1_223,0,10,1,0,
2904,GCA_002813995.1_23,0,10,1,0,
2905,GCA_002813995.1_236,0,10,1,0,
2906,GCA_002813995.1_241,0,10,1,0,
2907,GCA_002813995.1_249,0,10,1,0,
2909,GCA_002813995.1_251,0,10,1,0,
2910,GCA_002813995.1_261,0,10,1,0,
2911,GCA_002813995.1_267,0,10,1,0,
2912,GCA_002813995.1_27,0,10,1,0,
2913,GCA_002813995.1_283,0,10,1,0,
2914,GCA_002813995.1_286,0,10,1,0,
2915,GCA_002813995.1_290,0,10,1,0,
2916,GCA_002813995.1_292,0,10,1,0,
2917,GCA_002813995.1_296,0,10,1,0,
2918,GCA_002813995.1_299,0,10,1,0,
2919,GCA_002813995.1_303,0,10,1,0,
2921,GCA_002813995.1_319,0,10,1,0,
2923,GCA_002813995.1_333,0,10,1,0,
2924,GCA_002813995.1_339,0,10,1,0,
2925,GCA_002813995.1_340,0,10,1,0,
2926,GCA_002813995.1_345,0,10,1,0,
2927,GCA_002813995.1_348,0,10,1,0,
2928,GCA_002813995.1_357,0,10,1,0,
2929,GCA_002813995.1_371,0,10,1,0,
2930,GCA_002813995.1_375,0,10,1,0,
2931,GCA_002813995.1_380,0,10,1,0,
2932,GCA_002813995.1_382,0,10,1,0,
2933,GCA_002813995.1_385,0,10,1,0,
2934,GCA_002813995.1_402,0,10,1,0,
2935,GCA_002813995.1_413,0,10,1,0,
2936,GCA_002813995.1_421,0,10,1,0,
2937,GCA_002813995.1_426,0,10,1,0,
2938,GCA_002813995.1_45,0,10,1,0,
2939,GCA_002813995.1_51,0,10,1,0,
2940,GCA_002813995.1_56,0,10,1,0,
2941,GCA_002813995.1_61,0,10,1,0,
2942,GCA_002813995.1_71,0,10,1,0,
2943,GCA_002813995.1_72,0,10,1,0,
2944,GCA_002813995.1_73,0,10,1,0,
2945,GCA_002813995.1_77,0,10,1,0,
2946,GCA_002813995.1_78,0,10,1,0,
2947,GCA_002813995.1_9,0,10,1,0,
2948,GCA_002813995.1_98,0,10,1,0,
2949,GCA_002843685.1_103,0,10,1,0,
2950,GCA_002843685.1_104,0,10,1,0,
2951,GCA_002843685.1_109,0,10,1,0,
2952,GCA_002843685.1_111,0,10,1,0,
2954,GCA_002843685.1_120,0,10,1,0,
2955,GCA_002843685.1_123,0,10,1,0,
2956,GCA_002843685.1_126,0,10,1,0,
2957,GCA_002843685.1_134,0,10,1,0,
2958,GCA_002843685.1_135,0,10,1,0,
2959,GCA_002843685.1_137,0,10,1,0,
2960,GCA_002843685.1_141,0,10,1,0,
2961,GCA_002843685.1_143,0,10,1,0,
2962,GCA_002843685.1_148,0,10,1,0,
2964,GCA_002843685.1_152,0,10,1,0,
2965,GCA_002843685.1_16,0,10,1,0,
2966,GCA_002843685.1_167,0,10,1,0,
2967,GCA_002843685.1_174,0,10,1,0,
2968,GCA_002843685.1_180,0,10,1,0,
2969,GCA_002843685.1_182,0,10,1,0,
2970,GCA_002843685.1_183,0,10,1,0,
2971,GCA_002843685.1_184,0,10,1,0,
2972,GCA_002843685.1_190,0,10,1,0,
2973,GCA_002843685.1_192,0,10,1,0,
2974,GCA_002843685.1_194,0,10,1,0,
2975,GCA_002843685.1_20,0,10,1,0,
2976,GCA_002843685.1_207,0,10,1,0,
2977,GCA_002843685.1_210,0,10,1,0,
2978,GCA_002843685.1_23,0,10,1,0,
2979,GCA_002843685.1_230,0,10,1,0,
2980,GCA_002843685.1_232,0,10,1,0,
2981,GCA_002843685.1_237,0,10,1,0,
2982,GCA_002843685.1_245,0,10,1,0,
2983,GCA_002843685.1_249,0,10,1,0,
2984,GCA_002843685.1_25,0,10,1,0,
2986,GCA_002843685.1_263,0,10,1,0,
2989,GCA_002843685.1_281,0,10,1,0,
2990,GCA_002843685.1_284,0,10,1,0,
2991,GCA_002843685.1_286,0,10,1,0,
2992,GCA_002843685.1_289,0,10,1,0,
2993,GCA_002843685.1_290,0,10,1,0,
2994,GCA_002843685.1_298,0,10,1,0,
2996,GCA_002843685.1_309,0,10,1,0,
2997,GCA_002843685.1_310,0,10,1,0,
2998,GCA_002843685.1_312,0,10,1,0,
2999,GCA_002843685.1_315,0,10,1,0,
3001,GCA_002843685.1_324,0,10,1,0,
3003,GCA_002843685.1_330,0,10,1,0,
3004,GCA_002843685.1_332,0,10,1,0,
3005,GCA_002843685.1_334,0,10,1,0,
3006,GCA_002843685.1_348,0,10,1,0,
3008,GCA_002843685.1_369,0,10,1,0,
3009,GCA_002843685.1_37,0,10,1,0,
3010,GCA_002843685.1_374,0,10,1,0,
3011,GCA_002843685.1_381,0,10,1,0,
3012,GCA_002843685.1_387,0,10,1,0,
3013,GCA_002843685.1_388,0,10,1,0,
3014,GCA_002843685.1_41,0,10,1,0,
3015,GCA_002843685.1_44,0,10,1,0,
3017,GCA_002843685.1_47,0,10,1,0,
3018,GCA_002843685.1_5,0,10,1,0,
3019,GCA_002843685.1_52,0,10,1,0,
3020,GCA_002843685.1_60,0,10,1,0,
3021,GCA_002843685.1_66,0,10,1,0,
3022,GCA_002843685.1_72,0,10,1,0,
3023,GCA_002843685.1_74,0,10,1,0,
3024,GCA_002843685.1_75,0,10,1,0,
3025,GCA_002843685.1_8,0,10,1,0,
3026,GCA_002843685.1_81,0,10,1,0,
3028,GCA_002843685.1_95,0,10,1,0,
3029,GCA_002843685.1_99,0,10,1,0,
3030,GCA_002848605.1_101,0,10,1,0,
3031,GCA_002848605.1_107,0,10,1,0,
3032,GCA_002848605.1_108,0,10,1,0,
3033,GCA_002848605.1_11,0,10,1,0,
3034,GCA_002848605.1_110,0,10,1,0,
3035,GCA_002848605.1_125,0,10,1,0,
3036,GCA_002848605.1_14,0,10,1,0,
3037,GCA_002848605.1_140,0,10,1,0,
3038,GCA_002848605.1_149,0,10,1,0,
3039,GCA_002848605.1_151,0,10,1,0,
3040,GCA_002848605.1_154,0,10,1,0,
3042,GCA_002848605.1_165,0,10,1,0,
3043,GCA_002848605.1_167,0,10,1,0,
3044,GCA_002848605.1_168,0,10,1,0,
3045,GCA_002848605.1_171,0,10,1,0,
3046,GCA_002848605.1_174,0,10,1,0,
3047,GCA_002848605.1_175,0,10,1,0,
3048,GCA_002848605.1_177,0,10,1,0,
3050,GCA_002848605.1_193,0,10,1,0,
3051,GCA_002848605.1_197,0,10,1,0,
3052,GCA_002848605.1_20,0,10,1,0,
3053,GCA_002848605.1_209,0,10,1,0,
3054,GCA_002848605.1_215,0,10,1,0,
3055,GCA_002848605.1_218,0,10,1,0,
3057,GCA_002848605.1_229,0,10,1,0,
3058,GCA_002848605.1_230,0,10,1,0,
3059,GCA_002848605.1_232,0,10,1,0,
3060,GCA_002848605.1_24,0,10,1,0,
3061,GCA_002848605.1_240,0,10,1,0,
3062,GCA_002848605.1_261,0,10,1,0,
3063,GCA_002848605.1_269,0,10,1,0,
3064,GCA_002848605.1_275,0,10,1,0,
3065,GCA_002848605.1_277,0,10,1,0,
3066,GCA_002848605.1_279,0,10,1,0,
3067,GCA_002848605.1_281,0,10,1,0,
3068,GCA_002848605.1_282,0,10,1,0,
3069,GCA_002848605.1_283,0,10,1,0,
3070,GCA_002848605.1_29,0,10,1,0,
3071,GCA_002848605.1_294,0,10,1,0,
3072,GCA_002848605.1_297,0,10,1,0,
3073,GCA_002848605.1_299,0,10,1,0,
3074,GCA_002848605.1_303,0,10,1,0,
3075,GCA_002848605.1_304,0,10,1,0,
3076,GCA_002848605.1_307,0,10,1,0,
3077,GCA_002848605.1_324,0,10,1,0,
3078,GCA_002848605.1_328,0,10,1,0,
3079,GCA_002848605.1_342,0,10,1,0,
3080,GCA_002848605.1_39,0,10,1,0,
3081,GCA_002848605.1_41,0,10,1,0,
3082,GCA_002848605.1_43,0,10,1,0,
3083,GCA_002848605.1_44,0,10,1,0,
3085,GCA_002848605.1_50,0,10,1,0,
3086,GCA_002848605.1_53,0,10,1,0,
3087,GCA_002848605.1_56,0,10,1,0,
3088,GCA_002848605.1_6,0,10,1,0,
3089,GCA_002848605.1_68,0,10,1,0,
3090,GCA_002848605.1_7,0,10,1,0,
3091,GCA_002848605.1_72,0,10,1,0,
3092,GCA_002848605.1_74,0,10,1,0,
3093,GCA_002848605.1_77,0,10,1,0,
3094,GCA_002848605.1_79,0,10,1,0,
3095,GCA_002848605.1_8,0,10,1,0,
3096,GCA_002848605.1_81,0,10,1,0,
3097,GCA_002848605.1_83,0,10,1,0,
3098,GCA_002848605.1_89,0,10,1,0,
3099,GCA_002848605.1_97,0,10,1,0,
3100,GCA_002849875.1_105,0,10,1,0,
3101,GCA_002849875.1_112,0,10,1,0,
3102,GCA_002849875.1_116,0,10,1,0,
3103,GCA_002849875.1_119,0,10,1,0,
3104,GCA_002849875.1_13,0,10,1,0,
3105,GCA_002849875.1_17,0,10,1,0,
3106,GCA_002849875.1_25,0,10,1,0,
3107,GCA_002849875.1_30,0,10,1,0,
3108,GCA_002849875.1_31,0,10,1,0,
3109,GCA_002849875.1_33,0,10,1,0,
3110,GCA_002849875.1_4,0,10,1,0,
3111,GCA_002849875.1_52,0,10,1,0,
3112,GCA_002849875.1_64,0,10,1,0,
3113,GCA_002849875.1_66,0,10,1,0,
3115,GCA_002849875.1_69,0,10,1,0,
3116,GCA_002849875.1_71,0,10,1,0,
3117,GCA_002849875.1_72,0,10,1,0,
3118,GCA_002849875.1_79,0,10,1,0,
3119,GCA_002849875.1_80,0,10,1,0,
3121,GCA_002849875.1_83,0,10,1,0,
3122,GCA_002849875.1_84,0,10,1,0,
3123,GCA_002849875.1_9,0,10,1,0,
3124,GCA_002849875.1_99,0,10,1,0,
3125,GCA_002850215.1_1,0,10,1,0,
3126,GCA_002850215.1_101,0,10,1,0,
3127,GCA_002850215.1_116,0,10,1,0,
3128,GCA_002850215.1_118,0,10,1,0,
3131,GCA_002850215.1_176,0,10,1,0,
3132,GCA_002850215.1_18,0,10,1,0,
3133,GCA_002850215.1_180,0,10,1,0,
3134,GCA_002850215.1_190,0,10,1,0,
3135,GCA_002850215.1_191,0,10,1,0,
3136,GCA_002850215.1_207,0,10,1,0,
3137,GCA_002850215.1_209,0,10,1,0,
3138,GCA_002850215.1_22,0,10,1,0,
3139,GCA_002850215.1_23,0,10,1,0,
3140,GCA_002850215.1_235,0,10,1,0,
3141,GCA_002850215.1_266,0,10,1,0,
3142,GCA_002850215.1_289,0,10,1,0,
3143,GCA_002850215.1_294,0,10,1,0,
3144,GCA_002850215.1_3,0,10,1,0,
3145,GCA_002850215.1_300,0,10,1,0,
3146,GCA_002850215.1_306,0,10,1,0,
3147,GCA_002850215.1_334,0,10,1,0,
3148,GCA_002850215.1_335,0,10,1,0,
3149,GCA_002850215.1_343,0,10,1,0,
3150,GCA_002850215.1_350,0,10,1,0,
3151,GCA_002850215.1_375,0,10,1,0,
3152,GCA_002850215.1_393,0,10,1,0,
3153,GCA_002850215.1_408,0,10,1,0,
3154,GCA_002850215.1_421,0,10,1,0,
3156,GCA_002850215.1_448,0,10,1,0,
3157,GCA_002850215.1_454,0,10,1,0,
3158,GCA_002850215.1_462,0,10,1,0,
3160,GCA_002850215.1_47,0,10,1,0,
3163,GCA_002850215.1_488,0,10,1,0,
3164,GCA_002850215.1_61,0,10,1,0,
3165,GCA_002850215.1_7,0,10,1,0,
3166,GCA_002850215.1_77,0,10,1,0,
3167,GCA_900088705.1_107,0,10,1,0,
3168,GCA_900088705.1_123,0,10,1,0,
3169,GCA_900088705.1_135,0,10,1,0,
3170,GCA_900088705.1_137,0,10,1,0,
3171,GCA_900088705.1_155,0,10,1,0,
3172,GCA_900088705.1_166,0,10,1,0,
3173,GCA_900088705.1_168,0,10,1,0,
3175,GCA_900088705.1_184,0,10,1,0,
3176,GCA_900088705.1_188,0,10,1,0,
3178,GCA_900088705.1_200,0,10,1,0,
3180,GCA_900088705.1_230,0,10,1,0,
3181,GCA_900088705.1_231,0,10,1,0,
3182,GCA_900088705.1_235,0,10,1,0,
3183,GCA_900088705.1_239,0,10,1,0,
3184,GCA_900088705.1_241,0,10,1,0,
3185,GCA_900088705.1_248,0,10,1,0,
3186,GCA_900088705.1_254,0,10,1,0,
3187,GCA_900088705.1_258,0,10,1,0,
3188,GCA_900088705.1_260,0,10,1,0,
3189,GCA_900088705.1_267,0,10,1,0,
3190,GCA_900088705.1_269,0,10,1,0,
3191,GCA_900088705.1_280,0,10,1,0,
3192,GCA_900088705.1_29,0,10,1,0,
3193,GCA_900088705.1_37,0,10,1,0,
3194,GCA_900088705.1_50,0,10,1,0,
3195,GCA_900088705.1_61,0,10,1,0,
3196,GCA_900088705.1_65,0,10,1,0,
3197,GCA_900088705.1_88,0,10,1,0,
3198,GCA_900088705.1_89,0,10,1,0,
3199,GCA_900088705.1_90,0,10,1,0,
3200,GCA_900088705.1_95,0,10,1,0,
3201,GCA_900088705.1_96,0,10,1,0,
3203,GCA_900184385.1_102,0,10,1,0,
3204,GCA_900184385.1_104,0,10,1,0,
3205,GCA_900184385.1_108,0,10,1,0,
3206,GCA_900184385.1_117,0,10,1,0,
3207,GCA_900184385.1_119,0,10,1,0,
3209,GCA_900184385.1_123,0,10,1,0,
3210,GCA_900184385.1_125,0,10,1,0,
3211,GCA_900184385.1_126,0,10,1,0,
3212,GCA_900184385.1_127,0,10,1,0,
3213,GCA_900184385.1_133,0,10,1,0,
3214,GCA_900184385.1_135,0,10,1,0,
3215,GCA_900184385.1_137,0,10,1,0,
3216,GCA_900184385.1_14,0,10,1,0,
3217,GCA_900184385.1_144,0,10,1,0,
3218,GCA_900184385.1_146,0,10,1,0,
3219,GCA_900184385.1_148,0,10,1,0,
3220,GCA_900184385.1_15,0,10,1,0,
3221,GCA_900184385.1_152,0,10,1,0,
3222,GCA_900184385.1_155,0,10,1,0,
3223,GCA_900184385.1_160,0,10,1,0,
3224,GCA_900184385.1_164,0,10,1,0,
3225,GCA_900184385.1_165,0,10,1,0,
3227,GCA_900184385.1_179,0,10,1,0,
3228,GCA_900184385.1_18,0,10,1,0,
3229,GCA_900184385.1_180,0,10,1,0,
3230,GCA_900184385.1_183,0,10,1,0,
3231,GCA_900184385.1_199,0,10,1,0,
3232,GCA_900184385.1_201,0,10,1,0,
3233,GCA_900184385.1_205,0,10,1,0,
3234,GCA_900184385.1_214,0,10,1,0,
3235,GCA_900184385.1_223,0,10,1,0,
3236,GCA_900184385.1_224,0,10,1,0,
3237,GCA_900184385.1_225,0,10,1,0,
3238,GCA_900184385.1_226,0,10,1,0,
3239,GCA_900184385.1_23,0,10,1,0,
3240,GCA_900184385.1_232,0,10,1,0,
3241,GCA_900184385.1_235,0,10,1,0,
3242,GCA_900184385.1_24,0,10,1,0,
3243,GCA_900184385.1_244,0,10,1,0,
3244,GCA_900184385.1_247,0,10,1,0,
3245,GCA_900184385.1_250,0,10,1,0,
3246,GCA_900184385.1_253,0,10,1,0,
3247,GCA_900184385.1_257,0,10,1,0,
3248,GCA_900184385.1_258,0,10,1,0,
3249,GCA_900184385.1_259,0,10,1,0,
3250,GCA_900184385.1_260,0,10,1,0,
3251,GCA_900184385.1_262,0,10,1,0,
3252,GCA_900184385.1_263,0,10,1,0,
3253,GCA_900184385.1_264,0,10,1,0,
3254,GCA_900184385.1_266,0,10,1,0,
3255,GCA_900184385.1_274,0,10,1,0,
3256,GCA_900184385.1_275,0,10,1,0,
3257,GCA_900184385.1_278,0,10,1,0,
3258,GCA_900184385.1_279,0,10,1,0,
3259,GCA_900184385.1_281,0,10,1,0,
3260,GCA_900184385.1_284,0,10,1,0,
3261,GCA_900184385.1_293,0,10,1,0,
3262,GCA_900184385.1_295,0,10,1,0,
3263,GCA_900184385.1_298,0,10,1,0,
3264,GCA_900184385.1_3,0,10,1,0,
3265,GCA_900184385.1_30,0,10,1,0,
3266,GCA_900184385.1_300,0,10,1,0,
3267,GCA_900184385.1_307,0,10,1,0,
3268,GCA_900184385.1_31,0,10,1,0,
3269,GCA_900184385.1_318,0,10,1,0,
3270,GCA_900184385.1_320,0,10,1,0,
3271,GCA_900184385.1_322,0,10,1,0,
3272,GCA_900184385.1_326,0,10,1,0,
3273,GCA_900184385.1_33,0,10,1,0,
3274,GCA_900184385.1_332,0,10,1,0,
3276,GCA_900184385.1_336,0,10,1,0,
3277,GCA_900184385.1_343,0,10,1,0,
3278,GCA_900184385.1_344,0,10,1,0,
3279,GCA_900184385.1_346,0,10,1,0,
3280,GCA_900184385.1_354,0,10,1,0,
3282,GCA_900184385.1_358,0,10,1,0,
3283,GCA_900184385.1_370,0,10,1,0,
3285,GCA_900184385.1_373,0,10,1,0,
3286,GCA_900184385.1_382,0,10,1,0,
3288,GCA_900184385.1_387,0,10,1,0,
3289,GCA_900184385.1_39,0,10,1,0,
3290,GCA_900184385.1_394,0,10,1,0,
3291,GCA_900184385.1_396,0,10,1,0,
3292,GCA_900184385.1_41,0,10,1,0,
3293,GCA_900184385.1_419,0,10,1,0,
3294,GCA_900184385.1_423,0,10,1,0,
3295,GCA_900184385.1_429,0,10,1,0,
3296,GCA_900184385.1_431,0,10,1,0,
3297,GCA_900184385.1_49,0,10,1,0,
3298,GCA_900184385.1_57,0,10,1,0,
